track_name,pos,album_name,artist_name,duration_ms,playlist_name,playlist_pid,playlist_num_tracks,playlist_num_albums,playlist_num_artists,playlist_num_followers,playlist_collaborative,harmony_degree,tonic,mode,tempo,mfcc_shape,spectral_contrast_mean,spectral_contrast_var,spectral_centroid_mean,spectral_centroid_var,spectral_flatness_mean,spectral_flatness_var,progression1,progression2
One Too Many Mornings,72,YouTube,The Chemical Brothers,254000,Liked videos,LL,729,0,530,0,False,4.280748417866643,D,major,172.265625,"(13, 10903)",21.477000536797508,11.775400228695618,2448.6535014200226,921.2692788743904,0.022988532,0.07529273,"['IV', 'I', 'I', 'IV', 'I', 'I', 'IV', 'I']","['vi', 'IV', 'vi', 'I', 'i', 'I', 'iv', 'I']"
Chico's Groove,73,YouTube,The Chemical Brothers,289000,Liked videos,LL,729,0,530,0,False,3.3420439012623624,G,major,129.19921875,"(13, 12437)",21.376902256099264,11.736608756555746,2442.702279351799,723.3650292794857,0.030997239,0.07676659,"['IV', 'I', 'iio', 'IV', 'I']","['IV', 'I', 'I', 'IV', 'I', 'I', 'IV', 'I']"
Chemical Beats,74,YouTube,The Chemical Brothers,291000,Liked videos,LL,729,0,530,0,False,6.553902751119642,C,major,123.046875,"(13, 12504)",20.6127139990032,12.467497735412808,2603.638107549487,683.386672588525,0.039652877,0.04923063,"['iv', 'bVI', 'V', 'bVI', 'ivo5b3', 'V', '#IV', 'ivo5b3']","['ivo5b3', 'V', '#IV', 'ivo5b3', '#I', 'V']"
The Chemical Brothers - Let Forever Be,75,YouTube,The Chemical Brothers,223000,Liked videos,LL,729,0,530,0,False,4.760233918128655,D#,major,83.35433467741936,"(13, 9576)",21.529202401460893,11.129753203221982,2293.9058158304088,486.39217538783953,0.024845028,0.051174562,"['bVII', 'bviio', 'bbV', 'bbII']","['bbV', 'bbII', 'bVII', 'bviio', 'bbV']"
The Holiday Song,76,YouTube,PixiesOfficial,135000,Liked videos,LL,729,0,530,0,False,5.814431210081133,C,major,161.4990234375,"(13, 5793)",22.440631688624517,11.84469655656191,3000.5473992775014,569.2067746998246,0.050052706,0.035250306,"['VI', 'I', 'IV', 'I', 'V', 'IV']","['vi', 'I', 'vi', 'ii', 'I', 'VI', 'I']"
Pixies - Dig For Fire & Allison (Official Video),77,YouTube,4AD,270000,Liked videos,LL,729,0,530,0,False,5.362280096585029,E,minor,107.666015625,"(13, 11596)",21.20035326559849,11.832365370241048,2349.260870390764,808.7446127663078,0.035915695,0.04107743,"['I', 'II', 'bVII', 'I']","['II', 'bVII', 'I', 'II', 'bVII']"
All Over the World,78,YouTube,PixiesOfficial,327000,Liked videos,LL,729,0,530,0,False,4.013933319115661,D,major,112.34714673913044,"(13, 14067)",22.013635500853365,11.095084715558208,2324.4438138963355,766.7711771803456,0.027468774,0.028649712,"['I', 'IV', 'I', 'III', 'I', 'IV']","['III', 'I', 'IV', 'I']"
Gouge Away,79,YouTube,PixiesOfficial,163000,Liked videos,LL,729,0,530,0,False,3.8827142857142856,E,major,123.046875,"(13, 7000)",22.01217216452058,11.296064322930937,2179.034909972001,771.2522786146695,0.019516952,0.02474567,"['I', 'bIV', 'I', 'biv']","['I', 'bIV', 'I', 'bIV', 'V', 'I', 'bIV', 'I']"
PIXIES - Velouria (Alternative Version),80,YouTube,PixiesOfficial,223000,Liked videos,LL,729,0,530,0,False,3.56375,F#,major,123.046875,"(13, 9600)",21.73424128893592,11.129258217718496,2091.900420566853,514.0512170537105,0.016887091,0.028985765,"['I', 'biv', 'IV', 'bI', 'I', 'IV', 'bI', 'I']","['biv', 'I', 'bbVII', 'IV']"
"Pixies - Wave Of Mutilation (John Peel Session, 1989) [Official Audio]",81,YouTube,PixiesOfficial,147000,Liked videos,LL,729,0,530,0,False,3.111655085281112,F,major,117.45383522727272,"(13, 6332)",21.689526180469915,11.821977210407873,1866.3191741432088,920.4658055875742,0.048460614,0.18586569,"['I', 'III', 'IV', 'I', 'III', 'IV', 'I']","['IV', 'II', 'I', 'III', 'IV', 'I']"
Jonathan Richman - Egyptian Reggae (Surrender to Jonathan),82,YouTube,vasilisp82,231000,Liked videos,LL,729,0,530,0,False,7.643987501259954,C,major,103.359375,"(13, 9921)",23.30303032644046,11.265067163099294,1270.476837893508,578.9993087509789,0.00408989,0.025310155,"['vi', 'ii', 'vi', 'ii', 'vi']","['ii', 'vi', 'ii', 'vi', 'ii']"
There's A Place Called Africa - Original,83,YouTube,Junior Byles - Topic,178000,Liked videos,LL,729,0,530,0,False,3.396105593308939,B,minor,143.5546875,"(13, 7652)",24.14459002560316,12.150720858762613,2286.790745288563,1093.8438182881623,0.030534526,0.13142806,"['bV', 'bVI', 'bV', 'bVI']","['bVI', 'bV', 'bVI', 'bV']"
"Beres Hammond - Irie And Mello /  Irie Version ( Londisc Records, 12 inch)",84,YouTube,reggaeinomano,625000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
Mason Williams - Classical Gas (1968),85,YouTube,vintage video clips,184000,Liked videos,LL,729,0,530,0,False,3.550631313131313,A,minor,161.4990234375,"(13, 7920)",24.016416094988003,12.678617777834535,1693.1181757658665,518.759206334343,0.0065400354,0.0071116374,"['i', 'bVII', 'v', 'i', 'bVII']","['III', 'bVI', 'IV', 'bVII', 'V', 'i', 'IV']"
Darkwave Driver / Big Drill Car,86,YouTube,anton newcombe,463000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
Skee-Lo - I Wish,87,YouTube,SkeeLoVEVO,254000,Liked videos,LL,729,0,530,0,False,6.305705650700614,G,major,99.38401442307692,"(13, 10919)",22.01051756692694,11.796758064520356,2739.1379527824465,678.3701075956562,0.036757573,0.034145344,"['III', 'I', 'IV', 'bII', 'III', 'I', 'IV', 'bII']","['III', 'I', 'bII', 'III', 'I']"
Phil Collins - One More Night (Official Music Video) [HD Upgrade],88,YouTube,Phil Collins,317000,Liked videos,LL,729,0,530,0,False,2.9651785059746354,D#,major,67.99958881578948,"(13, 13641)",23.958696655311535,10.941932531558969,1848.2483614412072,610.3485969323838,0.011891451,0.07641822,"['bbVI', 'bbII', 'bbVI', 'bbII']","['bbII', 'bbVI', 'bbII', 'bbVI']"
Colder - Confusion,89,YouTube,Sound Station Strategy,297000,Liked videos,LL,729,0,530,0,False,6.468946047678796,C,minor,99.38401442307692,"(13, 12752)",21.333783875857428,11.753160144956803,2207.3082248686605,945.3683721017352,0.022976477,0.03666358,"['#iio', 'i', 'I', 'I', 'I', 'II', 'III', 'I']","['I', 'II', 'III', 'I', 'I', 'III', 'I']"
The Angel - Strange Times,90,YouTube,sensei1203,357000,Liked videos,LL,729,0,530,0,False,4.192702913631634,F#,minor,92.28515625,"(13, 15376)",21.996495869820635,11.128409220203926,2546.4857490202025,1265.005027411392,0.046278022,0.12397669,"['i', 'bVI', 'ii', 'i', 'bVI']","['i', 'bVII', 'bVI', 'bii', 'i']"
Jefferson Starship - Miracles (Official Audio),91,YouTube,Jefferson Starship,415000,Liked videos,LL,729,0,530,0,False,3.305035325782214,E,minor,112.34714673913044,"(13, 17834)",23.6614729310454,11.21835535669813,1768.1583601102277,540.7263848078804,0.012797401,0.071908996,"['iv', 'III', 'bvii', 'iv', 'III', 'bvii']","['i', 'bII', 'bvii', 'III', 'i', 'bII']"
George Benson  -  Lady Love Me ( One More Time ),92,YouTube,AuntieSoul34,244000,Liked videos,LL,729,0,530,0,False,5.384505158578525,A,major,103.359375,"(13, 10468)",22.0343715073536,11.378614311650464,2645.9212585847617,717.6866595820474,0.046296798,0.11428936,"['III', 'I', 'IV', 'I', 'IV', 'iii', 'vi']","['I', 'IV', 'I', 'v', 'I', 'ii']"
Dr. Dre - Let Me Ride [Official Music Video],93,YouTube,Dr. Dre,259000,Liked videos,LL,729,0,530,0,False,5.7069725596041385,G,minor,92.28515625,"(13, 11115)",22.34762289124121,12.286165913606844,2355.9580654361944,879.598965073438,0.027633034,0.06885781,"['bVI', 'i', 'bVII', 'bII', 'i', 'bII', 'bvi', 'I']","['I', 'iv', 'i', 'IV', 'bviio5b3', 'i', 'iio', 'I']"
Jackson 5 - Never Can Say Goodbye,94,YouTube,j5fan4ever2,183000,Liked videos,LL,729,0,530,0,False,5.18125,D,major,161.4990234375,"(13, 7840)",22.67856919027518,11.424514516104468,2462.1995437797177,632.618399087401,0.037293773,0.11622424,"['I', 'i', 'II', 'bII', 'I']","['i', 'II', 'bII', 'I', 'ii', 'vio', 'I']"
Wednesday Memory,95,YouTube,DMX Krew - Topic,283000,Liked videos,LL,729,0,530,0,False,6.39593950353444,G#,minor,107.666015625,"(13, 12166)",23.565768611873427,11.830024461002822,2325.409961472564,1076.475692398902,0.018267913,0.03630112,"['bbvi', 'bbii', 'bIII', 'bbvi']","['bbii', 'bIII', 'bbvi', 'biii']"
Pattern Against User,96,YouTube,At The Drive In,198000,Liked videos,LL,729,0,530,0,False,6.567723004694836,D,major,161.4990234375,"(13, 8520)",21.927934342739366,11.701816783557147,2681.5097561422804,733.0331884024857,0.039745416,0.03907323,"['V', 'VI', 'III', 'IV', 'V']","['vio', 'bVII', 'bVI', 'v', 'bVI', 'bVII']"
Primal Scream - Shoot Speed / Kill Light (Official Audio),97,YouTube,Primal Scream,321000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
Trumpet Blues by Christopher Norton  |  RCM piano etudes grade 2  |  Celebration Series 6th edition,98,YouTube,Piano with Beth,56000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
Tony Gets Wasted In,99,YouTube,Minutemen - Topic,131000,Liked videos,LL,729,0,530,0,False,4.252396166134186,A,minor,161.4990234375,"(13, 5634)",22.087269276056983,12.169223124561986,2353.384930463514,409.048772498764,0.020560276,0.017303674,"['ii', 'bVI', 'II', 'i', 'bVII', 'bVI', 'iv', 'iii']","['bV', 'bVI', 'bVII', 'vio', 'bII', 'IV', 'III+', 'I']"
Sickles And Hammers,100,YouTube,Minutemen - Topic,48000,Liked videos,LL,729,0,530,0,False,6.94154895275207,G,major,135.99917763157896,"(13, 2053)",22.15609073531836,11.704638332422457,2307.1639836663235,763.5586667865197,0.025018405,0.03333635,"['I', 'viio', 'III', 'vi', 'I', 'III', 'vi', 'iii']","['vi', 'iii', 'V', 'viio', 'III', 'vi', 'viio', 'iii']"
Take Five,101,YouTube,Dave Brubeck,325000,Liked videos,LL,729,0,530,0,False,4.189115788374158,D#,major,151.99908088235293,"(13, 19147)",23.076525173313566,13.05441457136348,2193.561682925509,635.603273278378,0.016889911,0.031905334,"['bbii', 'bbvi', 'bbii', 'bbvi', 'bbii']","['bbvi', 'bbii', 'bbvi', 'bbii', 'bbvi']"
Dynasty -  Adventures In The Land Of Music (1980),102,YouTube,Pat Turner,261000,Liked videos,LL,729,0,530,0,False,5.914443750557588,D#,minor,78.30255681818181,"(13, 11209)",21.8874963394416,11.768028529008731,2988.0746624616468,998.086207419947,0.07971364,0.1657127,"['bbII', 'biv', 'bbV', 'bIV']","['bbVI', 'bbII', 'biv', 'bbV']"
Moonlight - Kali Uchis || Harmonial Cave,103,YouTube,HÃRMONIAL CAVE,188000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
Soundgarden - Rusty Cage,104,YouTube,Soundgarden,234000,Liked videos,LL,729,0,530,0,False,6.337681736705836,A,major,103.359375,"(13, 10042)",22.155281446077623,12.031012207857822,2655.097715796648,730.8290688935264,0.043547053,0.11075842,"['II', 'I', 'IV', 'II']","['I', 'II', 'vi', 'ii', 'II', 'I']"
'The Fourth Phase' Full Scene: Magical Session in Japanese Forest,105,YouTube,Red Bull Snow,297000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
Gimme a Break Theme Song Intro,106,YouTube,CrazyAboutTV,62000,Liked videos,LL,729,0,530,0,False,5.535822021116139,D,major,172.265625,"(13, 2652)",20.535143471584558,11.746338732632625,2410.804268140837,1324.3769790008705,0.2254981,0.38268396,"['bVII', 'v', 'I', 'ii', 'I']","['IV', 'bVII', 'IV', 'I']"
Do Your Thing (Extended Jam),107,YouTube,Isaac Hayes,1983000,Liked videos,LL,729,0,530,0,False,4.984880956563492,F,major,151.99908088235293,"(13, 85389)",21.8789978982549,11.412856899629793,1781.9298399242196,703.1609893189103,0.013392554,0.025377119,"['i', 'IV', 'i', 'IV', 'i']","['i', 'ii', 'v', 'i']"
mio mao // Animation meme,108,YouTube,hypersoup,13000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
He's been ejected (among us) #animation #amongus #art #drawing,109,YouTube,hypersoup,16000,Liked videos,LL,729,0,530,0,False,5.234206471494607,A#,major,172.265625,"(13, 649)",22.044180815599173,11.980678997141574,1739.0101883994496,620.8728812174008,0.009102955,0.022848794,"['bbv', 'bbii', 'bbviio', 'iv', 'bbV', 'bbII', 'bVI']",
Michael Jackson - Don't Stop 'Til You Get Enough (Official Video - Upscaled),110,YouTube,Michael Jackson,254000,Liked videos,LL,729,0,530,0,False,7.534561789512285,B,major,117.45383522727272,"(13, 10908)",21.88668543690577,11.999069321347978,2925.690723713804,877.7175139634636,0.057918962,0.09603915,"['I', 'bVII', 'I', 'bVII', 'I', 'bVII', 'I']","['I', 'v', 'I', 'v', 'I', 'v', 'I']"
The Jacksons - Blame It On the Boogie (Official Video),111,YouTube,The Jacksons,213000,Liked videos,LL,729,0,530,0,False,6.493881118881119,D#,major,112.34714673913044,"(13, 9152)",22.46481217268484,10.78649678130888,2725.47770934697,953.955272117233,0.044081256,0.0921047,"['bbII', 'bIV', 'bbVII', 'bIV', 'bbIII']","['bbvii', 'i', 'bVII', 'bbvii']"
Shogun - Summer [1995],112,YouTube,skunk-e-1,295000,Liked videos,LL,729,0,530,0,False,4.316341002206114,G,minor,161.4990234375,"(13, 12692)",22.23216077823948,11.957024962337464,1660.5554118209327,594.1532685535301,0.008206683,0.01776365,"['#IV', 'VI', 'II', '#III', 'VII', '#IV', 'VI', 'II']","['VII', '#IV', 'VI', 'II', '#III']"
Bonnie Tyler - Holding Out For A Hero (Official HD Video),113,YouTube,Bonnie Tyler,285000,Liked videos,LL,729,0,530,0,False,6.247917687408133,E,minor,151.99908088235293,"(13, 12246)",21.67020508026005,11.086153910857032,2603.549272421294,572.2135762199741,0.032656968,0.047488242,"['iv', 'i', 'bII', 'bVI']","['iv', 'bVI', 'bII', 'I', 'iv', 'i', 'bII', 'I']"
Bonnie Tyler - Total Eclipse of the Heart (Turn Around) (Official Video),114,YouTube,Bonnie Tyler,334000,Liked videos,LL,729,0,530,0,False,4.035465924895688,G#,major,129.19921875,"(13, 14380)",23.957177586429065,11.19157943453582,2478.7945315456327,931.5846966876734,0.03127483,0.084032364,"['bbVI', 'bbII', 'bbvii', 'IV', 'bbVI']","['bbII', 'bbvii', 'IV', 'bbVI', 'bbII']"
Juice Newton - Angel Of The Morning (Official Music Video),115,YouTube,JuiceNewtonVEVO,234000,Liked videos,LL,729,0,530,0,False,3.8351090311659854,G#,major,151.99908088235293,"(13, 10043)",24.402818248215308,11.028531922225156,2314.9643272339754,788.5295334716036,0.019485222,0.025299769,"['bbII', 'IV', 'bbVI', 'IV']","['bbVI', 'IV', 'bbVI', 'bbII']"
Two Dope Boyz (In a Cadillac) (Instrumental),116,YouTube,Outkast,169000,Liked videos,LL,729,0,530,0,False,4.7676725919801575,F#,major,92.28515625,"(13, 7257)",21.63730425399717,12.577485404726252,2744.9097550423494,1162.2127836994312,0.048575826,0.07921305,"['biv', 'bbvii', 'biv', 'bbvii', 'biv', 'bbvii', 'biv']","['biv', 'bvo5b3', 'biv', 'bbvii', 'biv']"
Bouncing Souls - Neurotic,117,YouTube,Millenc0linSkatePunk,175000,Liked videos,LL,729,0,530,0,False,5.412586482171368,E,major,143.5546875,"(13, 7516)",21.433732270643205,11.834236956070386,2225.681801073266,783.9356316903443,0.04148592,0.12847345,"['IV', 'I', 'V', 'II', 'IV', 'I']","['IV', 'vio', 'V', 'II', 'V', 'IV', 'i', 'I']"
Ride - Taste,118,YouTube,RideOfficial,203000,Liked videos,LL,729,0,530,0,False,6.99080839028989,D,major,135.99917763157896,"(13, 8486)",21.572810079375664,11.167820134802955,2749.117145592395,700.3001199281849,0.05268491,0.084170684,"['I', 'V', 'I', 'IV']","['ii', 'I', 'V', 'I']"
Ride - Vapour Trail,119,YouTube,RideOfficial,258000,Liked videos,LL,729,0,530,0,False,2.9866822640151174,E,major,107.666015625,"(13, 11113)",22.83254745452796,11.42422977378855,2819.815792468965,659.4350382012492,0.042158972,0.085118026,"['IV', 'I', 'IV', 'I']","['I', 'IV', 'I', 'IV']"
Ride - Seagull,120,YouTube,RideOfficial,369000,Liked videos,LL,729,0,530,0,False,5.246901151450324,B,minor,69.83741554054055,"(13, 15893)",21.28845651402198,11.646356707803132,2985.189355537295,436.6292743419834,0.0559921,0.05990523,"['I', 'III', 'bVII', 'I', 'v', 'III', 'bVII', 'IV']","['i', 'ii', 'I', 'III', 'bVII', 'I']"
Ride - Dreams Burn Down,121,YouTube,RideOfficial,364000,Liked videos,LL,729,0,530,0,False,3.6408342900880215,D,major,135.99917763157896,"(13, 15678)",21.555308149674307,11.727352727268196,3046.0524957713774,498.0799104418991,0.058060367,0.061765447,"['I', 'ii', 'V', 'IV', 'I', 'V', 'IV', 'I']","['iii', 'V', 'ii', 'V', 'I']"
my bloody valentine – soon (official video),122,YouTube,my bloody valentine,208000,Liked videos,LL,729,0,530,0,False,5.463782584581254,F#,minor,107.666015625,"(13, 9015)",21.69606814943223,12.11548001636584,2245.4195543711,421.6884355081801,0.021981707,0.049982764,"['I', 'IV', 'I', 'IV']","['IV', 'I', 'IV', 'I']"
Ride - Leave Them All Behind,123,YouTube,RideOfficial,497000,Liked videos,LL,729,0,530,0,False,3.3761095020087826,B,major,92.28515625,"(13, 21406)",21.33192926613147,11.560534862810716,2890.5035406637253,620.7755662139552,0.054724146,0.05121859,"['IV', 'I', 'IV', 'i', 'IV']","['IV', 'i', 'IV', 'I']"
Barry White - Never Never Gonna Give Ya Up • TopPop,124,YouTube,TopPop,238000,Liked videos,LL,729,0,530,0,False,6.129379526326091,G,major,172.265625,"(13, 10218)",21.91821678122,11.43032030667236,2964.102841783022,884.5114340920647,0.04047923,0.04036444,"['i', 'v', 'i', 'v', 'i']","['i', 'io5b3', 'IV', 'ii', 'V', 'i', 'biii', 'ii']"
Dr. Hook - Sexy Eyes • TopPop,125,YouTube,TopPop,175000,Liked videos,LL,729,0,530,0,False,7.889599147689439,A,minor,103.359375,"(13, 7509)",23.25112290775156,11.283999286544663,2121.245893708184,880.5152723452974,0.015175259,0.024381565,"['i', 'iv', 'i', 'v', 'v', 'I']","['III', 'bvii', 'bVI', 'v', 'bVI', 'III']"
Juice Newton - Queen Of Hearts • TopPop,126,YouTube,TopPop,195000,Liked videos,LL,729,0,530,0,False,6.1416098552804685,D,major,172.265625,"(13, 8361)",22.234138186471476,11.408686476982345,2745.3703885381674,655.1211166108286,0.03245732,0.03110164,"['V', 'I', 'IV', 'V', 'I']","['I', 'IV', 'V', 'I', 'IV', 'V']"
KC & The Sunshine Band - Please Don't Go (1979) • TopPop,127,YouTube,TopPop,228000,Liked videos,LL,729,0,530,0,False,5.608597978147657,A#,minor,95.703125,"(13, 9793)",23.42071759189423,11.560737168824785,2881.792518680548,854.2456443059227,0.036615897,0.04753866,"['bVI', 'III', 'bII', 'bVI', 'III']","['bII', 'bVI', 'III', 'bII', 'bVI']"
Lobo - I'd Love You To Want Me • TopPop,128,YouTube,TopPop,211000,Liked videos,LL,729,0,530,0,False,4.755176211453745,A#,major,151.99908088235293,"(13, 9080)",22.83075478328712,10.728496353749742,2341.1542506600563,790.7352032898355,0.021074688,0.026660366,"['bbV', 'bbVI', 'bbII', 'bbiii', 'bbV', 'bbII', 'bbiii', 'bbV']","['bbII', 'bbiii', 'bbV', 'bbVI', 'bbII']"
Off Parting Sound,129,YouTube,Haste - Topic,288000,Liked videos,LL,729,0,530,0,False,6.016607545952918,F#,minor,135.99917763157896,"(13, 12404)",21.353669693907516,11.339246776575372,2533.293086636477,755.005893920262,0.03145759,0.031605043,"['bVI', 'bII', 'bVI', 'bII', 'bVI', 'bII', 'bVI']","['biv', 'bI', 'I', 'bi']"
TRF / CRAZY GONNA CRAZY,130,YouTube,TRF ,390000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
Baton - Starlight,131,YouTube,Electronic Gems,368000,Liked videos,LL,729,0,530,0,False,5.785258233769517,D,major,99.38401442307692,"(13, 15819)",22.388493074265256,10.491567563927868,1493.589051800468,838.830781128656,0.009424541,0.029015083,"['vi', 'I', 'vi', 'I']","['I', 'vi', 'I', 'I']"
Bewildered,132,YouTube,James Brown,146000,Liked videos,LL,729,0,530,0,False,3.2681101735392453,F,major,107.666015625,"(13, 6281)",22.698705782827368,11.347210864739107,2289.5743578725023,639.2054749700065,0.04001559,0.14665106,"['I', 'vi', 'ii', 'V', 'I']","['ii', 'V', 'I', 'vi']"
SkyJam,133,YouTube,Gilock,292000,Liked videos,LL,729,0,530,0,False,3.620961952620244,F,major,86.1328125,"(13, 12537)",21.64907241054876,10.7375528372488,2476.332754074044,852.1012524850614,0.025485896,0.052186985,"['bVII', '#V', 'vo5b3', 'iv', 'bVII']","['vio', 'bVII', '#V', 'vo5b3', 'iv']"
The Brian Jonestown Massacre- Bravery Repetition and Noise (Full Album),134,YouTube,Paul Eberhardt,2756000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
"Brian Jonestown Massacre - Dark Wave Driver, Big Drill Car",135,YouTube,Kolkrabbi,456000,Liked videos,LL,729,0,530,0,False,7.3508360522022835,F,minor,107.666015625,"(13, 19616)",21.371507349744466,13.095191456355009,1459.7525399455203,462.72373980370566,0.0053315675,0.020473547,"['#I', '#I', '#i', 'VI']","['#I', '#i', 'VI', '#V']"
Lobby Music (Original Soundtrack),136,YouTube,Kahoot! - Topic,145000,Liked videos,LL,729,0,530,0,False,4.545146726862303,C,minor,117.45383522727272,"(13, 6202)",23.723981003269497,11.430994072138663,1604.754849141974,951.8744428364304,0.010478582,0.028258739,"['III', 'IV', 'i', 'III', 'IV']","['IV', 'i', 'III', 'IV', 'i']"
Helmet - Unsung,137,YouTube,HelmetVEVO,236000,Liked videos,LL,729,0,530,0,False,7.187654077507149,E,major,161.4990234375,"(13, 10141)",20.9871757816885,12.653253275322063,2417.195206531764,667.3785911347888,0.024040738,0.029587867,"['I', 'bII', 'bIII', 'I', 'bII', 'bIII', 'I', 'bII']","['I', 'bVII', 'I', 'bVII', 'I', 'bVII']"
George Benson - Nothing's Gonna Change My Love For You • TopPop,138,YouTube,TopPop,234000,Liked videos,LL,729,0,530,0,False,3.341509433962264,C#,major,135.99917763157896,"(13, 10070)",24.043921778033507,11.951866082113812,1939.7893554206976,675.7795297944716,0.010740708,0.015677819,"['I', 'IV', 'bbVI', 'bbiii', 'bIV', 'bbvii']","['IV', 'I', 'I', 'IV', 'bbiii', 'I', 'IV', 'I']"
Natalie Cole - Miss You Like Crazy,139,YouTube,NatalieColeMusic,233000,Liked videos,LL,729,0,530,0,False,2.887137012274224,F#,minor,129.19921875,"(13, 10021)",23.930584377327914,11.431430222658712,2213.647354665785,623.008857709298,0.020375079,0.061800867,"['IV', 'iv', 'I', 'V', 'I', 'V', 'I']","['I', 'V', 'I', 'bbvii', 'IV', 'iv']"
Black Velvet,140,YouTube,Alannah Myles,288000,Liked videos,LL,729,0,530,0,False,3.27554525844851,D#,major,92.28515625,"(13, 12517)",22.316927891337937,11.291628847527884,2991.30207064727,861.6554339734344,0.036748767,0.05651033,"['bbv', 'bVII', 'bbv', 'bII', 'bVI', 'bbv', 'bVII', 'bVI']","['bbII', 'bbii', 'bbII', 'bbii']"
